Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0042475~odontogenesis of dentin-containing tooth	9	4.205607476635514	4.6525288328563236E-7	EDAR, TCF7L2, DLX1, DLX2, TNC, LRP4, BMP7, GLI3, GLI2	202	63	18082	12.787835926449787	8.212993320213524E-4	7.469423562567515E-5	7.198730975928602E-5
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	16	7.476635514018691	5.09974879403823E-7	HELLS, CDCA2, SPAG5, UBE2C, HMGA2, CDCA8, KIF23, CDC25C, SMC4, NDC80, TPX2, CCNB1, CENPH, BIRC5, KNTC1, KIF20B	202	277	18082	5.170532937770312	9.002104339836947E-4	7.505130308559594E-5	7.23314370621089E-5
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	52	24.299065420560748	5.729665942039548E-7	BTG2, CHD7, HMGB2, BRCA1, GLI3, GLI2, SOX2, SALL3, ZIC1, SOX9, SOX6, TEAD1, HELLS, ZHX2, EBF3, ETV1, OLIG1, TBR1, OLIG2, FOXP2, RBL1, RFX4, BIRC5, CREB5, NOTCH2, DLX1, DLX2, NOTCH1, TSHZ1, CDCA7, NPAS3, PRDM16, RGS20, HES1, HES5, SAMD4, TCF7L2, WWTR1, TCF7L1, EYA1, PCGF5, ATAD2, PBX3, HMGA2, ZFHX4, HOPX, NFIA, NFIB, LHX1, ID3, SP9, NEUROG2	202	2279	18082	2.0424626051898738	0.0010113475381917647	7.783530810493725E-5	7.501454948731779E-5
GOTERM_BP_DIRECT	GO:0045165~cell fate commitment	9	4.205607476635514	1.320088813355009E-6	SOX2, NOTCH1, EYA1, GAS1, WNT8B, HES1, SOX9, SOX6, NEUROG2	202	72	18082	11.189356435643564	0.0023285630641780575	1.665197745989247E-4	1.6048508288073036E-4
GOTERM_BP_DIRECT	GO:0050679~positive regulation of epithelial cell proliferation	9	4.205607476635514	2.002201969367587E-6	TCF7L2, SFRP1, NOTCH1, CCND2, EYA1, HTRA1, GAS1, SOX9, FOXP2	202	76	18082	10.600442939030744	0.003529648312164624	2.2449213806297492E-4	2.1635652264053414E-4
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	10	4.672897196261682	2.0339038556101918E-6	SOX2, TCF7L2, WWTR1, SFRP1, NOTCH1, LRP4, RGS20, SOX9, GLI3, ANKRD6	202	102	18082	8.775965831877306	0.0035854347849545443	2.2449213806297492E-4	2.1635652264053414E-4
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	20	9.345794392523365	1.0468814071705271E-5	NOTCH2, WWTR1, NOTCH1, RTKN2, TNC, HMGA2, CLU, GLI2, RAD51B, CST3, SFRP1, EDNRB, CXCL12, CCND2, PRC1, GAS1, HES1, SOX9, KIF20B, HES5	202	542	18082	3.3031310511124916	0.01831816731055047	0.0010875250382724416	0.0010481130323554337
GOTERM_BP_DIRECT	GO:0048715~negative regulation of oligodendrocyte differentiation	5	2.336448598130841	1.3594563125093953E-5	DLX1, DLX2, NOTCH1, HES1, HES5	202	14	18082	31.96958981612447	0.023722258330918455	0.0013337776932731069	0.0012854414688283282
GOTERM_BP_DIRECT	GO:0021915~neural tube development	7	3.2710280373831773	2.079250066640819E-5	TCF7L2, SFRP1, NOTCH1, HES1, HES5, GLI3, GLI2	202	51	18082	12.286352164628228	0.03605393771929344	0.0018239067004192416	0.001757808156349688
GOTERM_BP_DIRECT	GO:0045665~negative regulation of neuron differentiation	8	3.7383177570093453	2.15900344474908E-5	SOX2, ZHX2, NOTCH1, HES1, OLIG2, BMP7, HES5, GLI3	202	76	18082	9.422615945805106	0.037410675482293154	0.0018239067004192416	0.001757808156349688
GOTERM_BP_DIRECT	GO:0050767~regulation of neurogenesis	6	2.803738317757009	2.1688584772822236E-5	SOX2, NOTCH1, CHD7, HMGB2, HES1, HES5	202	31	18082	17.325455126157777	0.0375781934547309	0.0018239067004192416	0.001757808156349688
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	20	9.345794392523365	2.6149008111708072E-5	TCF7L2, TCF7L1, ZHX2, NOTCH1, HMGB2, HMGA2, BRCA1, BMP7, MT3, GLI3, FOXP2, SFRP1, LHX1, PRDM16, BIRC5, ID3, HES1, SOX9, SOX6, HES5	202	579	18082	3.0920501376562526	0.04512969318443627	0.002099052196603475	0.0020229823548239606
GOTERM_BP_DIRECT	GO:0048709~oligodendrocyte differentiation	6	2.803738317757009	3.456999248334797E-5	NOTCH1, OLIG1, OLIG2, SOX9, SOX6, GLI3	202	34	18082	15.796738497379149	0.059225363787501206	0.0026340397057822793	0.0025385818682001357
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	7	3.2710280373831773	3.579668909330391E-5	SOX2, WWOX, SFRP1, NXN, GRB10, HMGA2, LRP4	202	56	18082	11.189356435643564	0.061261272949906576	0.0026340397057822793	0.0025385818682001357
GOTERM_BP_DIRECT	GO:0007411~axon guidance	10	4.672897196261682	4.443513823014418E-5	EPHA4, LAMA2, BOC, GAS1, ETV1, UNC5D, BMP7, NEUROG2, GLI3, GLI2	202	149	18082	6.007708153365673	0.07547408541951373	0.003138898164577385	0.0030251442107082156
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	23	10.74766355140187	5.917016317015812E-5	NOTCH2, SEMA5B, DLX1, DLX2, NOTCH1, NXN, LRP4, BMP7, GLI2, EDAR, SFRP1, CDK6, MDK, LHX1, SMOC1, PRDM16, ZIC1, PMP22, RGS20, QK, SOX9, HES5, NEUROG2	202	780	18082	2.6395404925107897	0.09922304051389719	0.004019019544557663	0.0038733699121388126
GOTERM_BP_DIRECT	GO:0048646~anatomical structure formation involved in morphogenesis	5	2.336448598130841	1.322679562293685E-4	SOX2, LHX1, BMP7, GLI3, GLI2	202	24	18082	18.648927392739274	0.20832209855443007	0.008651304100039435	0.008337780055643895
GOTERM_BP_DIRECT	GO:0009954~proximal/distal pattern formation	5	2.336448598130841	1.8288244702303406E-4	DLX1, DLX2, LRP4, GLI3, GLI2	202	26	18082	17.214394516374714	0.27602610063892563	0.011534657194381362	0.011116640172614427
GOTERM_BP_DIRECT	GO:0009952~anterior/posterior pattern specification	8	3.7383177570093453	2.5559227056085347E-4	BTG2, SFRP1, LHX1, TSHZ1, CELSR1, GLI3, CDON, GLI2	202	112	18082	6.393917963224894	0.3632853250318582	0.015564687924498869	0.01500062222395078
GOTERM_BP_DIRECT	GO:0001942~hair follicle development	6	2.803738317757009	2.7459816360000965E-4	EDAR, TNFRSF19, LRP4, SOX9, LDB2, CELSR1	202	52	18082	10.328636709824828	0.38430708291644755	0.016164678563920568	0.015578869148240549
GOTERM_BP_DIRECT	GO:0021537~telencephalon development	5	2.336448598130841	3.237934804669933E-4	RFX4, LHX1, HES1, HES5, GLI3	202	30	18082	14.919141914191421	0.4355547463819637	0.018445783435635812	0.017777306572736212
GOTERM_BP_DIRECT	GO:2000974~negative regulation of pro-B cell differentiation	3	1.4018691588785046	3.6616758821346706E-4	NOTCH1, HES1, HES5	202	3	18082	89.51485148514851	0.47626548886142683	0.020207873774530715	0.01947553859810378
GOTERM_BP_DIRECT	GO:0045668~negative regulation of osteoblast differentiation	6	2.803738317757009	3.8935591610214507E-4	SOX2, SFRP1, NOTCH1, CDK6, IGFBP5, ID3	202	56	18082	9.59087694483734	0.49728729930968074	0.020836440843526916	0.02008132633957124
GOTERM_BP_DIRECT	GO:0048663~neuron fate commitment	5	2.336448598130841	4.1756057548038994E-4	SOX2, NOTCH1, OLIG1, OLIG2, GLI3	202	32	18082	13.986695544554456	0.5217233634077141	0.021688587538187313	0.020902591160812462
GOTERM_BP_DIRECT	GO:0030324~lung development	8	3.7383177570093453	4.7492442599801355E-4	NOTCH1, SPARC, NFIB, HEG1, HES1, GLI3, FOXP2, GLI2	202	124	18082	5.775151708719259	0.5678211461508276	0.02396332960892834	0.023094896372817687
GOTERM_BP_DIRECT	GO:0007219~Notch signaling pathway	8	3.7383177570093453	4.984387991888212E-4	NOTCH2, NOTCH1, CDK6, MAML2, HES1, MAML3, SOX9, HES5	202	125	18082	5.728950495049505	0.5854088254641041	0.024451192204651615	0.02356507878387149
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	14	6.5420560747663545	5.428797699125207E-4	TNC, HMGB2, HMGA2, WNT8B, BRCA1, MT3, EDAR, RGCC, CDK6, HES1, QK, SOX9, VIM, EZR	202	399	18082	3.1408719819350357	0.6167186653660774	0.025479175217480807	0.02455580759918026
GOTERM_BP_DIRECT	GO:0030182~neuron differentiation	8	3.7383177570093453	5.482495233659517E-4	BTG2, NOTCH1, WNT8B, ID3, TBR1, OLIG2, NEUROG2, HES5	202	127	18082	5.63873080221408	0.6203381023252723	0.025479175217480807	0.02455580759918026
GOTERM_BP_DIRECT	GO:0030326~embryonic limb morphogenesis	6	2.803738317757009	6.728779341849664E-4	NOTCH2, NOTCH1, LRP4, BMP7, SP9, GLI3	202	63	18082	8.525223950966526	0.6953837229361324	0.030469293122324378	0.029365083179046483
GOTERM_BP_DIRECT	GO:0007507~heart development	11	5.14018691588785	7.003369958805527E-4	PDLIM3, NOTCH1, SPARC, HEG1, ID3, SOX9, TEAD1, GLI3, ADAMTS6, HOPX, GLI2	202	261	18082	3.7726565760024275	0.7098126191301753	0.03087861556192864	0.02975957173635478
GOTERM_BP_DIRECT	GO:0072049~comma-shaped body morphogenesis	3	1.4018691588785046	7.269662212664412E-4	LHX1, HES1, HES5	202	4	18082	67.13613861386138	0.7231527089819791	0.03087861556192864	0.02975957173635478
GOTERM_BP_DIRECT	GO:0045747~positive regulation of Notch signaling pathway	5	2.336448598130841	7.343725105328441E-4	SOX2, NOTCH1, EYA1, HES1, HES5	202	37	18082	12.096601552047096	0.7267527705989024	0.03087861556192864	0.02975957173635478
GOTERM_BP_DIRECT	GO:0050678~regulation of epithelial cell proliferation	4	1.8691588785046727	8.202389593295256E-4	NOTCH1, EDNRB, HES1, HES5	202	17	18082	21.062317996505534	0.7652270501009056	0.033687023306417256	0.03246620252974076
GOTERM_BP_DIRECT	GO:0048856~anatomical structure development	4	1.8691588785046727	9.762602016933542E-4	EYA1, LRP4, GLI3, GLI2	202	18	18082	19.892189218921892	0.8218122728406946	0.03918353445887417	0.037763519620047474
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	15	7.009345794392523	0.0010850780470866303	EPHA4, ITGB5, LAMA2, MEGF10, TNC, CELSR1, IGSF11, BCAN, MFAP4, BOC, CDH11, HES1, MFGE8, HES5, CDON	202	485	18082	2.768500561396346	0.8529949329478033	0.04258328513677754	0.04104006302536544
GOTERM_BP_DIRECT	GO:0007224~smoothened signaling pathway	6	2.803738317757009	0.0011603075809056825	BOC, HES1, HES5, GLI3, CDON, GLI2	202	71	18082	7.564635336773114	0.8713027977609235	0.04425064630242592	0.042646998871307434
GOTERM_BP_DIRECT	GO:0021544~subpallium development	3	1.4018691588785046	0.00120273557333887	DLX1, DLX2, GLI3	202	5	18082	53.708910891089104	0.8806039751706662	0.04425064630242592	0.042646998871307434
GOTERM_BP_DIRECT	GO:0072050~S-shaped body morphogenesis	3	1.4018691588785046	0.00120273557333887	LHX1, HES1, HES5	202	5	18082	53.708910891089104	0.8806039751706662	0.04425064630242592	0.042646998871307434
GOTERM_BP_DIRECT	GO:0042472~inner ear morphogenesis	6	2.803738317757009	0.0012358033661167187	SOX2, EYA1, MYO6, CHD7, ZIC1, CELSR1	202	72	18082	7.459570957095709	0.8873847776715873	0.04453936213392092	0.042925251614911335
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	13	6.074766355140187	0.0012653880376468458	NOTCH2, BTG2, NOTCH1, BMP7, HIST1H2AP, GLI3, BRIP1, SFRP1, RGCC, NFIB, PMP22, HIST1H2AE, SOX9	202	384	18082	3.0304507013201323	0.8931244637317782	0.04469350548968659	0.04307380880149863
GOTERM_BP_DIRECT	GO:0030279~negative regulation of ossification	4	1.8691588785046727	0.0015526380526998385	SFRP1, NOTCH1, LRP4, SOX9	202	21	18082	17.05044790193305	0.9356931834540555	0.05376389806015519	0.05181548952343383
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	7	3.2710280373831773	0.0016514712091388094	SOX2, WWOX, WWTR1, SFRP1, IGFBP5, TNC, GLI2	202	113	18082	5.545167791115396	0.9460074425242171	0.05452982946082711	0.052553663500751836
GOTERM_BP_DIRECT	GO:0030514~negative regulation of BMP signaling pathway	5	2.336448598130841	0.001678642114169997	TCF7L2, SFRP1, NOTCH1, BMPER, HTRA1	202	46	18082	9.729875161429186	0.9485411548332096	0.05452982946082711	0.052553663500751836
GOTERM_BP_DIRECT	GO:0002062~chondrocyte differentiation	5	2.336448598130841	0.001678642114169997	NFIB, HMGA2, SOX9, HES5, GLI2	202	46	18082	9.729875161429186	0.9485411548332096	0.05452982946082711	0.052553663500751836
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	6	2.803738317757009	0.001767366417117971	DNAH12, KIFC1, KIF24, KIF23, KIF20B, KIF15	202	78	18082	6.885757806549885	0.9560160494312875	0.05452982946082711	0.052553663500751836
GOTERM_BP_DIRECT	GO:0021861~forebrain radial glial cell differentiation	3	1.4018691588785046	0.0017909004013182176	HES1, HES5, GLI3	202	6	18082	44.757425742574256	0.9578097261455566	0.05452982946082711	0.052553663500751836
GOTERM_BP_DIRECT	GO:0007221~positive regulation of transcription of Notch receptor target	3	1.4018691588785046	0.0017909004013182176	NOTCH1, MAML2, MAML3	202	6	18082	44.757425742574256	0.9578097261455566	0.05452982946082711	0.052553663500751836
GOTERM_BP_DIRECT	GO:0010564~regulation of cell cycle process	3	1.4018691588785046	0.0017909004013182176	SFRP1, HMGA2, SOX9	202	6	18082	44.757425742574256	0.9578097261455566	0.05452982946082711	0.052553663500751836
GOTERM_BP_DIRECT	GO:0001657~ureteric bud development	5	2.336448598130841	0.0019673427363507273	SFRP1, EYA1, BMPER, LHX1, BMP7	202	48	18082	9.324463696369637	0.9691231744195374	0.058884762025195665	0.0567507729144298
GOTERM_BP_DIRECT	GO:0000070~mitotic sister chromatid segregation	4	1.8691588785046727	0.002033958371198718	SPAG5, CDCA8, CENPA, NDC80	202	23	18082	15.567800258286699	0.9725565677962206	0.058884762025195665	0.0567507729144298
GOTERM_BP_DIRECT	GO:0001708~cell fate specification	4	1.8691588785046727	0.002033958371198718	SOX2, NOTCH1, SOX9, CDON	202	23	18082	15.567800258286699	0.9725565677962206	0.058884762025195665	0.0567507729144298
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	8	3.7383177570093453	0.00212054534111724	DLX1, PCP4, BTG2, MDK, BIRC5, MT1, APOE, MT3	202	160	18082	4.475742574257425	0.9764554119506879	0.05953436774027988	0.05737683685954493
GOTERM_BP_DIRECT	GO:0009953~dorsal/ventral pattern formation	5	2.336448598130841	0.002123819460723461	LHX1, GAS1, LRP4, GLI3, GLI2	202	49	18082	9.134168518892706	0.9765914440306802	0.05953436774027988	0.05737683685954493
GOTERM_BP_DIRECT	GO:0030902~hindbrain development	4	1.8691588785046727	0.0023056284304184757	NFIB, TBR1, BMP7, GLI2	202	24	18082	14.91914191419142	0.9830322533888509	0.06362093450185981	0.06131530607144134
GOTERM_BP_DIRECT	GO:0045607~regulation of auditory receptor cell differentiation	3	1.4018691588785046	0.002488928015621056	NOTCH1, HES1, HES5	202	7	18082	38.36350777934936	0.9877340229676935	0.06762225962441208	0.06517162280903134
GOTERM_BP_DIRECT	GO:0097150~neuronal stem cell population maintenance	4	1.8691588785046727	0.00259874619801178	SOX2, NOTCH1, HES1, HES5	202	25	18082	14.322376237623763	0.9899014099283193	0.06953614826801217	0.06701615195478863
GOTERM_BP_DIRECT	GO:0050768~negative regulation of neurogenesis	4	1.8691588785046727	0.0029138588612255883	NOTCH1, HES1, BMP7, MT3	202	26	18082	13.771515613099771	0.9942202018612746	0.07457789491194768	0.07187518524356451
GOTERM_BP_DIRECT	GO:0002052~positive regulation of neuroblast proliferation	4	1.8691588785046727	0.0029138588612255883	SOX2, NOTCH1, DCT, GLI3	202	26	18082	13.771515613099771	0.9942202018612746	0.07457789491194768	0.07187518524356451
GOTERM_BP_DIRECT	GO:0035904~aorta development	4	1.8691588785046727	0.0029138588612255883	CHD7, LTBP1, LOXL1, ADAMTS6	202	26	18082	13.771515613099771	0.9942202018612746	0.07457789491194768	0.07187518524356451
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	6	2.803738317757009	0.003150509625896561	CDCA2, CENPH, SPAG5, BIRC5, BRCA1, NDC80	202	89	18082	6.034709088886416	0.9961993487824401	0.07836338027230037	0.0755234842714922
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	6	2.803738317757009	0.003150509625896561	CHD7, ZIC1, ID3, SOX9, CELSR1, GLI3	202	89	18082	6.034709088886416	0.9961993487824401	0.07836338027230037	0.0755234842714922
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	9	4.205607476635514	0.00395480845230421	NOTCH1, SPARC, CDK6, TNC, CDCA7, SOX9, BRCA1, TEAD1, GLI3	202	227	18082	3.549046975182099	0.99908632791265	0.09700266287179495	0.09348727758085787
GOTERM_BP_DIRECT	GO:0021983~pituitary gland development	4	1.8691588785046727	0.004404300459266904	TCF7L2, HMGA2, HES1, GLI2	202	30	18082	11.935313531353136	0.9995882826066935	0.10654787138445689	0.10268656687222288
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	5	2.336448598130841	0.005293438505574217	BTG2, CCNB1, CXCL12, TNC, GLI2	202	63	18082	7.104353292472105	0.9999150155412594	0.1263271946060009	0.121749085628207
GOTERM_BP_DIRECT	GO:0045666~positive regulation of neuron differentiation	6	2.803738317757009	0.00586779866629919	SOX2, CXCL12, BMP7, NEUROG2, CDON, GLI2	202	103	18082	5.2144573680669035	0.9999693554133232	0.13816709926245827	0.13315991106721628
GOTERM_BP_DIRECT	GO:0048839~inner ear development	5	2.336448598130841	0.0062420988334563575	SOX2, SPARC, BMPER, MYO6, GLI3	202	66	18082	6.781428142814281	0.9999842409447296	0.14280937614441971	0.13763395141438411
GOTERM_BP_DIRECT	GO:0048762~mesenchymal cell differentiation	3	1.4018691588785046	0.00633046742367684	WWTR1, HMGA2, BMP7	202	11	18082	24.413141314131412	0.9999865312933228	0.14280937614441971	0.13763395141438411
GOTERM_BP_DIRECT	GO:0048708~astrocyte differentiation	3	1.4018691588785046	0.00633046742367684	NOTCH1, SOX6, HES5	202	11	18082	24.413141314131412	0.9999865312933228	0.14280937614441971	0.13763395141438411
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	10	4.672897196261682	0.006388414901137688	NOTCH2, RAD51B, CCNB1, NOTCH1, HEG1, CHD7, HES1, SOX6, GLI3, GLI2	202	299	18082	2.993807741978211	0.9999878493973986	0.14280937614441971	0.13763395141438411
GOTERM_BP_DIRECT	GO:0048754~branching morphogenesis of an epithelial tube	4	1.8691588785046727	0.00737718721118477	NOTCH1, BMP7, GLI3, GLI2	202	36	18082	9.946094609460946	0.9999979059397762	0.1585461201381556	0.15280039438003445
GOTERM_BP_DIRECT	GO:0030513~positive regulation of BMP signaling pathway	4	1.8691588785046727	0.00737718721118477	NOTCH2, NOTCH1, HES1, HES5	202	36	18082	9.946094609460946	0.9999979059397762	0.1585461201381556	0.15280039438003445
GOTERM_BP_DIRECT	GO:0045926~negative regulation of growth	3	1.4018691588785046	0.007541265057534015	IGFBP5, MT2, MT1	202	12	18082	22.378712871287128	0.9999984361265024	0.1585461201381556	0.15280039438003445
GOTERM_BP_DIRECT	GO:0021879~forebrain neuron differentiation	3	1.4018691588785046	0.007541265057534015	SOX2, DLX1, DLX2	202	12	18082	22.378712871287128	0.9999984361265024	0.1585461201381556	0.15280039438003445
GOTERM_BP_DIRECT	GO:0010038~response to metal ion	3	1.4018691588785046	0.007541265057534015	MT2, MT1, MT3	202	12	18082	22.378712871287128	0.9999984361265024	0.1585461201381556	0.15280039438003445
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	10	4.672897196261682	0.007695349026735084	SOX2, NOTCH1, CDK6, LHX1, PLAGL1, TSHZ1, TBR1, APOE, SOX6, GLI3	202	308	18082	2.9063263469204066	0.9999988111760804	0.15988219272016657	0.15408804757062486
GOTERM_BP_DIRECT	GO:0060173~limb development	4	1.8691588785046727	0.007963317919910621	SMOC1, CHD7, LRP4, GLI3	202	37	18082	9.677281241637678	0.9999992621412656	0.16352580751816462	0.15759961743823114
GOTERM_BP_DIRECT	GO:0008584~male gonad development	6	2.803738317757009	0.008303613078888434	LHCGR, BRIP1, SFRP1, HMGB2, HMGA2, SOX9	202	112	18082	4.79543847241867	0.9999995974323515	0.16828298270078348	0.16218439216123073
GOTERM_BP_DIRECT	GO:0050680~negative regulation of epithelial cell proliferation	5	2.336448598130841	0.008464192290116484	SOX2, SFRP1, CDK6, GAS1, SOX9	202	72	18082	6.216309130913091	0.999999697560084	0.16828298270078348	0.16218439216123073
GOTERM_BP_DIRECT	GO:0001656~metanephros development	4	1.8691588785046727	0.008576142946246043	EYA1, LHX1, ID3, GLI3	202	38	18082	9.422615945805106	0.9999997522354698	0.16828298270078348	0.16218439216123073
GOTERM_BP_DIRECT	GO:0030879~mammary gland development	4	1.8691588785046727	0.008576142946246043	NRG3, SOX9, GLI3, GLI2	202	38	18082	9.422615945805106	0.9999997522354698	0.16828298270078348	0.16218439216123073
GOTERM_BP_DIRECT	GO:0060411~cardiac septum morphogenesis	3	1.4018691588785046	0.008847588819245559	NOTCH1, CHD7, BMP7	202	13	18082	20.657273419649655	0.999999847236272	0.16859879990149113	0.16248876411797164
GOTERM_BP_DIRECT	GO:0030903~notochord development	3	1.4018691588785046	0.008847588819245559	ID3, SOX9, TEAD1	202	13	18082	20.657273419649655	0.999999847236272	0.16859879990149113	0.16248876411797164
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	5	2.336448598130841	0.00887864574792677	BCAN, DLX1, DLX2, MDK, GLI3	202	73	18082	6.131154211311543	0.9999998554601177	0.16859879990149113	0.16248876411797164
GOTERM_BP_DIRECT	GO:0045595~regulation of cell differentiation	4	1.8691588785046727	0.009215915579587975	HMGB2, SOX9, HES5, GLI3	202	39	18082	9.181010408733181	0.9999999207585899	0.17314156291013152	0.16686689698360352
