Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0045165~cell fate commitment	11	4.014598540145985	5.810072713784705E-8	SOX2, NEUROD1, NOTCH1, EYA1, GAS1, WNT8B, HES1, OTX2, PAX6, SOX6, NEUROG2	253	72	18082	10.919082125603865	1.1927368256769988E-4	1.0843708437636362E-5	1.0347211314822034E-5
GOTERM_BP_DIRECT	GO:0050767~regulation of neurogenesis	8	2.9197080291970803	1.856994205967646E-7	SOX2, EOMES, NOTCH1, CHD7, HMGB2, HES1, PAX6, HES5	253	31	18082	18.443962769348463	3.811682828326335E-4	3.1770075873763146E-5	3.0315430412421823E-5
GOTERM_BP_DIRECT	GO:0030182~neuron differentiation	13	4.744525547445255	2.1541420124670887E-7	BTG2, NOTCH1, WNT8B, GFRA1, TBR1, OLIG2, POU3F2, PTPRD, LMX1A, ID3, OTX2, HES5, NEUROG2	253	127	18082	7.315863185086054	4.4214762672445396E-4	3.401887347380718E-5	3.246126309556174E-5
GOTERM_BP_DIRECT	GO:0048663~neuron fate commitment	8	2.9197080291970803	2.3488603501228568E-7	SOX2, TGFB2, NOTCH1, OLIG1, NRG1, OTX2, OLIG2, GLI3	253	32	18082	17.867588932806324	4.8210483672361804E-4	3.444435927715875E-5	3.286726732779054E-5
GOTERM_BP_DIRECT	GO:0048709~oligodendrocyte differentiation	8	2.9197080291970803	3.665968099274952E-7	NOTCH1, OLIG1, NRG1, OTX2, OLIG2, SOX6, SOX10, GLI3	253	34	18082	16.81655428970007	7.523402387541456E-4	4.77151598583497E-5	4.553044235874674E-5
GOTERM_BP_DIRECT	GO:0007067~mitotic nuclear division	18	6.569343065693431	3.718668084430566E-7	HELLS, CDCA2, BORA, SPAG5, UBE2C, TTYH1, CCNF, HMGA2, KIF11, SMC4, NDC80, CIT, TPX2, CCNB1, CENPH, NUSAP1, KIF20B, CEP55	253	277	18082	4.644283043906338	7.631513514818611E-4	4.77151598583497E-5	4.553044235874674E-5
GOTERM_BP_DIRECT	GO:0021915~neural tube development	9	3.2846715328467155	4.832792406681065E-7	TCF7L2, NOTCH1, SEMA3C, HES1, PHGDH, HES5, GLI3, ZFP36L1, GLI2	253	51	18082	12.612415717275052	9.916804803413726E-4	5.8363075358330744E-5	5.569082543934239E-5
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	25	9.124087591240876	6.476280793083095E-7	NOTCH2, NOTCH1, CDCA7L, LEF1, RTKN2, TNC, KIF14, CLU, NTN1, GLI2, CST3, CCND2, EDNRB, ENPP2, HES1, HES5, WWTR1, TGFB2, HMGA2, NRG1, PROX1, POU3F2, PRC1, GAS1, KIF20B	253	542	18082	3.296603124134008	0.0013286973762405285	7.386558037888663E-5	7.048352263138768E-5
GOTERM_BP_DIRECT	GO:0051301~cell division	20	7.2992700729927	1.3593078892945195E-6	HELLS, CDCA2, BORA, SPAG5, UBE2C, CCNF, KIF14, HMGA2, KIF11, SMC4, NDC80, CIT, TPX2, CCNB1, CDK6, CCND2, PRC1, NUSAP1, KIF20B, CEP55	253	374	18082	3.8219441567500163	0.002786770718575027	1.468767945642973E-4	1.4015179763831389E-4
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	11	4.014598540145985	1.601033000408944E-6	SOX2, TCF7L2, WWTR1, NOTCH1, LEF1, LRP4, RGS20, MCC, SOX10, GLI3, ANKRD6	253	102	18082	7.707587382779198	0.003281527362116954	1.5829476279803726E-4	1.510469753148344E-4
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	18	6.569343065693431	1.619186565396387E-6	EOMES, NOTCH1, TSHZ3, SATB2, TSHZ1, PAX6, TBR1, PROX1, DLK1, GLI3, ZFP36L1, SOX2, CDK6, LMX1A, PLAGL1, PHGDH, APOE, SOX6	253	308	18082	4.176838971305375	0.003318673698501473	1.5829476279803726E-4	1.510469753148344E-4
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	25	9.124087591240876	2.0520303471007606E-6	NOTCH1, TSHZ3, LEF1, HMGB2, BRCA1, GLI3, DACH1, PRDM16, HES1, SOX6, HES5, RUNX1T1, TCF7L2, ZHX2, TCF7L1, HMGA2, NRG1, NR2F2, PROX1, BMP7, MT3, SOX10, FOXP1, ZEB1, ID3	253	579	18082	3.0859393666332164	0.004203961136086676	1.914917410271755E-4	1.8272397499865408E-4
GOTERM_BP_DIRECT	GO:0030326~embryonic limb morphogenesis	9	3.2846715328467155	2.5449400085184424E-6	NOTCH2, TGFB2, NOTCH1, DLX5, LEF1, LRP4, BMP7, SP9, GLI3	253	63	18082	10.210050818746472	0.005211143123084017	2.1769840989534843E-4	2.0773072819531787E-4
GOTERM_BP_DIRECT	GO:0042475~odontogenesis of dentin-containing tooth	9	3.2846715328467155	2.5449400085184424E-6	TCF7L2, DLX1, DLX2, LEF1, TNC, LRP4, BMP7, GLI3, GLI2	253	63	18082	10.210050818746472	0.005211143123084017	2.1769840989534843E-4	2.0773072819531787E-4
GOTERM_BP_DIRECT	GO:0030900~forebrain development	10	3.64963503649635	3.1062598875754747E-6	NOTCH1, NFIB, RFX4, NR2F1, OTX2, PAX6, NR2F2, SSTR2, NEUROG2, GLI3	253	86	18082	8.310506480375036	0.006356870515338953	2.5508606196769797E-4	2.434065247904142E-4
GOTERM_BP_DIRECT	GO:0021542~dentate gyrus development	6	2.18978102189781	3.7325778521775383E-6	NEUROD1, BTG2, LMX1A, MDK, LEF1, PROX1	253	18	18082	23.82345191040843	0.0076337107267911986	2.947300896354033E-4	2.8123538509291525E-4
GOTERM_BP_DIRECT	GO:0007507~heart development	16	5.839416058394161	4.10739534539802E-6	TGFB2, NOTCH1, SPARC, SEMA3C, HEG1, NRG1, GLI3, HOPX, ZFP36L1, GLI2, FOXP1, PDLIM3, ID3, TEAD1, PAM, ADAMTS6	253	261	18082	4.381324489270516	0.008397046158836519	3.123141720037828E-4	2.9801435117165635E-4
GOTERM_BP_DIRECT	GO:0007049~cell cycle	25	9.124087591240876	5.612230445546156E-6	CDCA2, CCNF, BRCA1, KIF11, MKI67, SMC4, CCNB1, CCND2, NUSAP1, CLSPN, DLGAP5, CEP55, HELLS, BORA, SPAG5, UBE2C, HMGA2, NDC80, CIT, TPX2, RBL1, CDK6, PRC1, GAS1, KIF20B	253	614	18082	2.910030770815362	0.011455818069669554	4.1149675373950925E-4	3.9265569438660426E-4
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	9	3.2846715328467155	7.834859839354153E-6	ALK, BCAN, DLX1, DLX2, LMX1A, MDK, LEF1, KIF14, GLI3	253	73	18082	8.811413720288051	0.015956356991233767	5.546540431101405E-4	5.292582905274064E-4
GOTERM_BP_DIRECT	GO:0030324~lung development	11	4.014598540145985	9.384233398958833E-6	NOTCH1, SPARC, TSHZ3, NFIB, HEG1, PDPN, HES1, PROX1, GLI3, GLI2, FOXP1	253	124	18082	6.340112201963534	0.01908151982116746	6.421943722687495E-4	6.127904409520118E-4
GOTERM_BP_DIRECT	GO:0048708~astrocyte differentiation	5	1.824817518248175	1.1255896018424531E-5	NOTCH1, PAX6, SOX6, HES5, NKX2-2	253	11	18082	32.48652533237514	0.0228435283859012	7.454307911556633E-4	7.113000096804406E-4
GOTERM_BP_DIRECT	GO:0007389~pattern specification process	8	2.9197080291970803	1.5413346662169185E-5	ZEB1, EYA1, ZIC1, SHROOM3, HES1, BMP7, GLI3, GLI2	253	58	18082	9.857980100858661	0.031148417606413625	9.888625217947917E-4	9.435858159746698E-4
GOTERM_BP_DIRECT	GO:0030902~hindbrain development	6	2.18978102189781	1.7292287559386174E-5	NEUROD1, NFIB, PAX6, TBR1, BMP7, GLI2	253	24	18082	17.867588932806324	0.034878591182136764	0.0010757898896793883	0.001026533070570834
GOTERM_BP_DIRECT	GO:0009952~anterior/posterior pattern specification	10	3.64963503649635	2.711037914042132E-5	NEUROD1, BTG2, TSHZ1, OTX2, PAX6, NR2F2, CELSR1, GLI3, CDON, GLI2	253	112	18082	6.3812817617165445	0.05413777761688343	0.0016369884816260286	0.0015620362569436874
GOTERM_BP_DIRECT	GO:0048715~negative regulation of oligodendrocyte differentiation	5	1.824817518248175	3.303475653500566E-5	DLX1, DLX2, NOTCH1, HES1, HES5	253	14	18082	25.525127046866178	0.06557272306184792	0.0019377244333247604	0.0018490025157736022
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	9	3.2846715328467155	3.398876198156388E-5	ZEB1, LMX1A, CHD7, ZIC1, ID3, OTX2, CELSR1, PAM, GLI3	253	89	18082	7.227339343607053	0.0674011374139517	0.0019383035652264069	0.0018495551311634344
GOTERM_BP_DIRECT	GO:0035019~somatic stem cell population maintenance	7	2.5547445255474455	4.0534334277918614E-5	SOX2, TCF7L2, TCF7L1, ZHX2, PRDM16, HMGA2, HES1	253	46	18082	10.875923698229936	0.07985008846294905	0.002189920744014919	0.002089651601327436
GOTERM_BP_DIRECT	GO:0045597~positive regulation of cell differentiation	7	2.5547445255474455	4.0534334277918614E-5	SOX2, EOMES, GHR, NEUROD1, BMP7, CLU, NKX2-2	253	46	18082	10.875923698229936	0.07985008846294905	0.002189920744014919	0.002089651601327436
GOTERM_BP_DIRECT	GO:0021861~forebrain radial glial cell differentiation	4	1.4598540145985401	5.186297900317267E-5	LEF1, HES1, HES5, GLI3	253	6	18082	47.64690382081686	0.10100468604858692	0.0027294551324283946	0.0026044825155514977
GOTERM_BP_DIRECT	GO:0007420~brain development	13	4.744525547445255	5.3179836968892244E-5	ALK, EOMES, SYT4, CADM1, PAX6, NRG1, MT3, GLI3, CST3, LMX1A, ZIC1, CD9, HES5	253	216	18082	4.301456594934856	0.10343197324275288	0.0027294551324283946	0.0026044825155514977
GOTERM_BP_DIRECT	GO:0001755~neural crest cell migration	7	2.5547445255474455	5.843881499776336E-5	SEMA5A, SEMA5B, EDNRB, SEMA3C, LEF1, PAX6, SOX10	253	49	18082	10.21005081874647	0.1130603993168845	0.0028575309223893433	0.002726694143673027
GOTERM_BP_DIRECT	GO:0007224~smoothened signaling pathway	8	2.9197080291970803	5.845898623495004E-5	BOC, HES1, PAX6, HES5, GLI3, CDON, NKX2-2, GLI2	253	71	18082	8.052997828870456	0.11309713024667845	0.0028575309223893433	0.002726694143673027
GOTERM_BP_DIRECT	GO:0042472~inner ear morphogenesis	8	2.9197080291970803	6.39942232376315E-5	SOX2, EYA1, DLX5, CHD7, ZIC1, OTX2, CELSR1, NTN1	253	72	18082	7.94115063680281	0.12311931445198354	0.003055352100159476	0.0029154577516865145
GOTERM_BP_DIRECT	GO:0003222~ventricular trabecula myocardium morphogenesis	5	1.824817518248175	7.599822003223284E-5	TGFB2, NOTCH1, HEG1, CHD7, NRG1	253	17	18082	21.020692862125088	0.1444667111312783	0.003546007857413046	0.0033836480237078212
GOTERM_BP_DIRECT	GO:0007399~nervous system development	17	6.204379562043796	8.301623327351568E-5	ALK, SEMA5A, SEMA5B, SEMA3C, NR2F1, ISLR2, NRG1, GFRA1, OLIG2, CIT, NEUROD1, ZEB1, DLG2, ZIC1, HES5, NEUROG2, NKX2-2	253	377	18082	3.222801186819178	0.15670580966387349	0.0037873850424561704	0.0036139733551737155
GOTERM_BP_DIRECT	GO:0050679~positive regulation of epithelial cell proliferation	8	2.9197080291970803	9.05907480038788E-5	TCF7L2, NOTCH1, CCND2, EYA1, DLX5, HTRA1, GAS1, FOXP1	253	76	18082	7.523195340128978	0.16971912375365572	0.004043104470694852	0.0038579842465130128
GOTERM_BP_DIRECT	GO:0048856~anatomical structure development	5	1.824817518248175	9.664554637033703E-5	EYA1, LRP4, OTX2, GLI3, GLI2	253	18	18082	19.852876592007025	0.17997700398581884	0.004221559716985147	0.004028268624244473
GOTERM_BP_DIRECT	GO:0009611~response to wounding	7	2.5547445255474455	1.5235722467409646E-4	TGFB2, MDK, SLC1A3, ID3, PAX6, ZFP36L1, SULF2	253	58	18082	8.62573258825133	0.26861348635823723	0.006409430906988527	0.0061159645137800886
GOTERM_BP_DIRECT	GO:0060173~limb development	6	2.18978102189781	1.5297716241716405E-4	SMOC1, CHD7, LRP4, NR2F2, PAM, GLI3	253	37	18082	11.58978741587437	0.26954389535145795	0.006409430906988527	0.0061159645137800886
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	17	6.204379562043796	1.5966747906070465E-4	TGFB2, TESC, LEF1, TNC, HMGB2, HMGA2, PAWR, WNT8B, PAX6, NRG1, BRCA1, MT3, CDK6, HES1, QK, EZR, NKX2-2	253	399	18082	3.0451028757664913	0.27950982974472327	0.0065559466902325335	0.0062557718295984084
GOTERM_BP_DIRECT	GO:0060021~palate development	8	2.9197080291970803	1.8393498336011913E-4	TGFB2, DLX5, SATB2, PRDM16, CHD7, LEF1, GAS1, GLI3	253	85	18082	6.726621715880027	0.3145318570125125	0.00740428472232009	0.007065267302009282
GOTERM_BP_DIRECT	GO:0045595~regulation of cell differentiation	6	2.18978102189781	1.9752906616649782E-4	HMGB2, NRG1, POU3F2, HES5, GLI3, NKX2-2	253	39	18082	10.995439343265428	0.3334014109962805	0.007798599477688847	0.0074415277042340225
GOTERM_BP_DIRECT	GO:0001654~eye development	6	2.18978102189781	2.2320289034881302E-4	SOX2, CST3, TGFB2, SMOC1, MEIS2, BMP7	253	40	18082	10.720553359683793	0.36763383729975607	0.008645953469549305	0.008250084192326881
GOTERM_BP_DIRECT	GO:0000070~mitotic sister chromatid segregation	5	1.824817518248175	2.6475862486384944E-4	SPAG5, NUSAP1, CENPA, NDC80, CIT	253	23	18082	15.537033854614196	0.41935830960030274	0.010065730682323757	0.009604854557560761
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	14	5.109489051094891	3.0456097294463095E-4	NOTCH2, NOTCH1, TSHZ3, HEG1, CHD7, NR2F2, SOX10, GRIN2B, GLI3, GLI2, FOXP1, CCNB1, HES1, SOX6	253	299	18082	3.3464380609938265	0.4649306488927599	0.011318581314151723	0.010800341351399527
GOTERM_BP_DIRECT	GO:0048646~anatomical structure formation involved in morphogenesis	5	1.824817518248175	3.1425189230718375E-4	SOX2, DLX5, BMP7, GLI3, GLI2	253	24	18082	14.889657444005271	0.4754741290512835	0.011318581314151723	0.010800341351399527
GOTERM_BP_DIRECT	GO:0048714~positive regulation of oligodendrocyte differentiation	5	1.824817518248175	3.1425189230718375E-4	TENM4, ENPP2, QK, OLIG2, NKX2-2	253	24	18082	14.889657444005271	0.4754741290512835	0.011318581314151723	0.010800341351399527
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	16	5.839416058394161	3.375785479594563E-4	NOTCH2, BTG2, TGFB2, NOTCH1, TESC, PAX6, PROX1, SSTR2, BMP7, HIST1H2AP, GLI3, BRIP1, ZEB1, NFIB, HIST1H2AE, CD9	253	384	18082	2.9779314888010537	0.5000092918790584	0.011949116533806271	0.011402006473320256
GOTERM_BP_DIRECT	GO:0048706~embryonic skeletal system development	6	2.18978102189781	3.520664945490114E-4	DLX1, DLX2, ETL4, GAS1, DLK1, SULF2	253	44	18082	9.74595759971254	0.5146668801162978	0.012250720564561361	0.011689801064771414
GOTERM_BP_DIRECT	GO:0097150~neuronal stem cell population maintenance	5	1.824817518248175	3.7003880708698085E-4	SOX2, NOTCH1, HES1, PROX1, HES5	253	25	18082	14.29407114624506	0.5322541859393899	0.01245392903196019	0.011883705296449106
GOTERM_BP_DIRECT	GO:0021772~olfactory bulb development	5	1.824817518248175	3.7003880708698085E-4	EOMES, DLX2, CHD7, KIF14, PAX6	253	25	18082	14.29407114624506	0.5322541859393899	0.01245392903196019	0.011883705296449106
GOTERM_BP_DIRECT	GO:0009954~proximal/distal pattern formation	5	1.824817518248175	4.3256235404602237E-4	DLX1, DLX2, LRP4, GLI3, GLI2	253	26	18082	13.744299179081787	0.5886219414787299	0.014096039886610857	0.013450629390097743
GOTERM_BP_DIRECT	GO:0002052~positive regulation of neuroblast proliferation	5	1.824817518248175	4.3256235404602237E-4	SOX2, NOTCH1, PAX6, SOX10, GLI3	253	26	18082	13.744299179081787	0.5886219414787299	0.014096039886610857	0.013450629390097743
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	18	6.569343065693431	4.782206023926922E-4	ITGB5, CADM1, MEGF10, TTYH1, TNC, CELSR1, COL19A1, IGSF11, BCAN, FLRT2, PDPN, BOC, CDH12, CD9, HES1, MFGE8, HES5, CDON	253	485	18082	2.6525080477568155	0.6254469112062169	0.01534042026112808	0.014638033751363813
GOTERM_BP_DIRECT	GO:0014003~oligodendrocyte development	5	1.824817518248175	5.022703697830772E-4	TCF7L2, LPAR1, CD9, HES5, NKX2-2	253	27	18082	13.235251061338017	0.6434996711669675	0.015864016448687037	0.015137656221616126
GOTERM_BP_DIRECT	GO:0021879~forebrain neuron differentiation	4	1.4598540145985401	5.361565443972909E-4	SOX2, DLX1, DLX2, LEF1	253	12	18082	23.82345191040843	0.6674697923026548	0.016677717964358154	0.015914101067792317
GOTERM_BP_DIRECT	GO:2000974~negative regulation of pro-B cell differentiation	3	1.094890510948905	5.75048648515207E-4	NOTCH1, HES1, HES5	253	3	18082	71.4703557312253	0.6930021238761925	0.017361395226495883	0.01656647503590133
GOTERM_BP_DIRECT	GO:0021778~oligodendrocyte cell fate specification	3	1.094890510948905	5.75048648515207E-4	PAX6, OLIG2, SOX6	253	3	18082	71.4703557312253	0.6930021238761925	0.017361395226495883	0.01656647503590133
GOTERM_BP_DIRECT	GO:0009953~dorsal/ventral pattern formation	6	2.18978102189781	5.841914321758566E-4	GAS1, LRP4, OTX2, PAX6, GLI3, GLI2	253	49	18082	8.751472130354117	0.6987140515353572	0.01738181174285556	0.016585956748297145
GOTERM_BP_DIRECT	GO:0045666~positive regulation of neuron differentiation	8	2.9197080291970803	5.974544421203004E-4	SOX2, NEUROD1, ZEB1, BMP7, NEUROG2, CDON, NKX2-2, GLI2	253	103	18082	5.55109559077478	0.706811791605665	0.017522485281042527	0.01672018931590955
GOTERM_BP_DIRECT	GO:0021983~pituitary gland development	5	1.824817518248175	7.590350227792565E-4	TCF7L2, HMGA2, HES1, PAX6, GLI2	253	30	18082	11.911725955204217	0.7896306750940113	0.02194787185585653	0.02094295224823329
GOTERM_BP_DIRECT	GO:0045664~regulation of neuron differentiation	5	1.824817518248175	8.620277265712849E-4	EOMES, NEUROD1, EYA1, PAX6, CDON	253	31	18082	11.52747673084279	0.8297532025556605	0.024438485237997205	0.023319528778001232
GOTERM_BP_DIRECT	GO:0043586~tongue development	4	1.4598540145985401	8.689768253160234E-4	SOX2, PRDM16, LEF1, GLI3	253	14	18082	20.42010163749294	0.8321668592795901	0.024438485237997205	0.023319528778001232
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	7	2.5547445255474455	9.361584883116155E-4	TGFB2, TENM4, PDPN, SHROOM3, NRG1, SOX6, CLU	253	81	18082	6.176450495291075	0.853807868829278	0.025972072655456035	0.02478289835949263
GOTERM_BP_DIRECT	GO:0051216~cartilage development	7	2.5547445255474455	9.984784754032503E-4	DLX2, ZEB1, SATB2, SOX6, BMP7, HES5, SULF2	253	82	18082	6.10112792827533	0.8713809533457539	0.02733168413337164	0.026080257777532898
GOTERM_BP_DIRECT	GO:0007263~nitric oxide mediated signal transduction	4	1.4598540145985401	0.0010750822565142187	NEUROD1, MT2, MT1, APOE	253	15	18082	19.058761528326745	0.8901161251785941	0.028830600686359363	0.027510543957417432
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	6	2.18978102189781	0.001081323065197112	SOX2, NXN, GRB10, HMGA2, LRP4, NLK	253	56	18082	7.657538114059852	0.8915165187067117	0.028830600686359363	0.027510543957417432
GOTERM_BP_DIRECT	GO:0048754~branching morphogenesis of an epithelial tube	5	1.824817518248175	0.0015282191133798254	SEMA5A, NOTCH1, BMP7, GLI3, GLI2	253	36	18082	9.926438296003512	0.9567100004618048	0.03972344291365911	0.037904639390091664
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	7	2.5547445255474455	0.0015285689187428493	TOP2A, CDCA2, CENPH, SPAG5, KIF11, BRCA1, NDC80	253	89	18082	5.621263933916596	0.9567411255865873	0.03972344291365911	0.037904639390091664
GOTERM_BP_DIRECT	GO:0050678~regulation of epithelial cell proliferation	4	1.4598540145985401	0.0015739658918341806	NOTCH1, EDNRB, HES1, HES5	253	17	18082	16.81655428970007	0.9605963830607717	0.04039189969919466	0.0385424897762895
GOTERM_BP_DIRECT	GO:0045747~positive regulation of Notch signaling pathway	5	1.824817518248175	0.0016949151074166949	SOX2, NOTCH1, EYA1, HES1, HES5	253	37	18082	9.65815617989531	0.9692729810875067	0.04295877426575895	0.04099183574604081
GOTERM_BP_DIRECT	GO:0021544~subpallium development	3	1.094890510948905	0.0018817109053814037	DLX1, DLX2, GLI3	253	5	18082	42.88221343873517	0.9790746036823113	0.047111615716439285	0.0449545324834411
