Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	35	27.131782945736433	2.593564622793571E-6	BTG2, NOTCH1, TSHZ3, SATB2, LEF1, CHD7, HMGB2, BRCA1, ETS1, GLI3, GLI2, SOX2, NEUROD1, NHLH2, PRDM16, RGS20, SOX6, TEAD1, HES5, TCF7L2, ZHX2, EYA1, PAWR, EBF2, PAX6, OLIG2, POU3F2, HOPX, MDFIC, NFIA, LMX1A, RFX4, ID3, NEUROG2, CREB5	120	2279	18082	2.3141363170981424	0.0031565669089732573	2.874141159259421E-4	2.7774719324098426E-4
GOTERM_BP_DIRECT	GO:0021542~dentate gyrus development	5	3.875968992248062	5.081189666855579E-6	NEUROD1, BTG2, LMX1A, MDK, LEF1	120	18	18082	41.856481481481474	0.0061748427539389805	5.161641836580791E-4	4.988034522963227E-4
GOTERM_BP_DIRECT	GO:0050679~positive regulation of epithelial cell proliferation	7	5.426356589147287	1.0747043606314429E-5	TCF7L2, NOTCH1, CCND2, EYA1, HTRA1, GAS1, EGFR	120	76	18082	13.878728070175438	0.013015275685221539	0.0010077420120074838	9.738474898644921E-4
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	18	13.953488372093023	1.3721129955971167E-5	ROBO2, SEMA5A, NOTCH1, CADM1, NXN, TESC, PAX6, ETS1, GLI2, GADD45G, NEUROD1, NHLH2, CDK6, MDK, PRDM16, RGS20, HES5, NEUROG2	120	780	18082	3.477307692307692	0.016587066398773165	0.0011947183868806323	0.0011545350777238596
GOTERM_BP_DIRECT	GO:0030182~neuron differentiation	8	6.2015503875969	2.0846283695746426E-5	BTG2, NOTCH1, LMX1A, ID3, OLIG2, POU3F2, NEUROG2, HES5	120	127	18082	9.491863517060366	0.025091720481081214	0.0016941079883409928	0.001637128146239286
GOTERM_BP_DIRECT	GO:0048708~astrocyte differentiation	4	3.10077519379845	4.41253481160537E-5	NOTCH1, PAX6, SOX6, HES5	120	11	18082	54.7939393939394	0.052368898703851086	0.0033617999595918413	0.0032487287550444534
GOTERM_BP_DIRECT	GO:0007507~heart development	10	7.751937984496124	5.754617800148654E-5	ROBO2, PDLIM3, NOTCH1, HEG1, ID3, TEAD1, GLI3, ADAMTS6, HOPX, GLI2	120	261	18082	5.773307790549169	0.06774678329884964	0.0039015478560637455	0.003770322702578418
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	7	5.426356589147287	5.761104299355817E-5	SOX2, TCF7L2, NOTCH1, LEF1, RGS20, GLI3, ANKRD6	120	102	18082	10.341013071895425	0.06782049828721382	0.0039015478560637455	0.003770322702578418
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	12	9.30232558139535	6.284603320679673E-5	SOX2, TCF7L2, ZHX2, NOTCH1, TSHZ3, RFX4, LEF1, HMGB2, PAX6, HMGN2, POU3F2, ETS1	120	397	18082	4.554659949622167	0.0737505738153208	0.004032069183109748	0.003896454058821397
GOTERM_BP_DIRECT	GO:0048709~oligodendrocyte differentiation	5	3.875968992248062	7.099284387622835E-5	SLC8A3, NOTCH1, OLIG2, SOX6, GLI3	120	34	18082	22.159313725490193	0.08290420698801837	0.004327013834256118	0.00418147850430985
GOTERM_BP_DIRECT	GO:0001656~metanephros development	5	3.875968992248062	1.1072628063828755E-4	ROBO2, EYA1, TSHZ3, ID3, GLI3	120	38	18082	19.82675438596491	0.1262690684018587	0.006427396957051073	0.006211217075804892
GOTERM_BP_DIRECT	GO:0021778~oligodendrocyte cell fate specification	3	2.3255813953488373	1.2829320169226917E-4	PAX6, OLIG2, SOX6	120	3	18082	150.68333333333334	0.14478249071159732	0.007108609675585278	0.006869517799704231
GOTERM_BP_DIRECT	GO:0043010~camera-type eye development	6	4.651162790697675	1.6326424863209756E-4	NEUROD1, CHD7, GAS1, PAX6, HES5, GLI3	120	78	18082	11.591025641025642	0.1804790913432175	0.008629815443683238	0.008339559140819406
GOTERM_BP_DIRECT	GO:0030324~lung development	7	5.426356589147287	1.6990612850565853E-4	ADAMTS2, NOTCH1, TSHZ3, HEG1, EGFR, GLI3, GLI2	120	124	18082	8.506317204301075	0.1870886107964881	0.008629815443683238	0.008339559140819406
GOTERM_BP_DIRECT	GO:0048856~anatomical structure development	4	3.10077519379845	2.109963544735197E-4	EYA1, SPARCL1, GLI3, GLI2	120	18	18082	33.48518518518518	0.2268109506648145	0.010288182244128821	0.009942148222792248
GOTERM_BP_DIRECT	GO:0060021~palate development	6	4.651162790697675	2.4456330699234495E-4	SATB2, PRDM16, CHD7, LEF1, GAS1, GLI3	120	85	18082	10.636470588235294	0.2578167748262612	0.011466256585525712	0.011080599062960859
GOTERM_BP_DIRECT	GO:0030900~forebrain development	6	4.651162790697675	2.583073793868873E-4	NOTCH1, RFX4, PAX6, SSTR2, NEUROG2, GLI3	120	86	18082	10.51279069767442	0.2701508207586527	0.011662099832319096	0.011269855293250119
GOTERM_BP_DIRECT	GO:0021915~neural tube development	5	3.875968992248062	3.5096715288080387E-4	TCF7L2, NOTCH1, HES5, GLI3, GLI2	120	51	18082	14.772875816993462	0.34812604343040876	0.015279605691489282	0.01476568950334239
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	13	10.077519379844961	4.3611644810240415E-4	TCF7L2, ZHX2, NOTCH1, TSHZ3, LEF1, HMGB2, BRCA1, GLI3, MDFIC, PRDM16, ID3, SOX6, HES5	120	579	18082	3.38321819228555	0.4124194343609431	0.0183319293185114	0.017715350891883863
GOTERM_BP_DIRECT	GO:0045668~negative regulation of osteoblast differentiation	5	3.875968992248062	5.029502162794196E-4	SOX2, NOTCH1, CDK6, IGFBP5, ID3	120	56	18082	13.453869047619046	0.45841244931168834	0.02043654378815375	0.019749178492571875
GOTERM_BP_DIRECT	GO:0021861~forebrain radial glial cell differentiation	3	2.3255813953488373	6.332078546352535E-4	LEF1, HES5, GLI3	120	6	18082	75.34166666666667	0.5379697243649348	0.024645621398309954	0.023816687454642434
GOTERM_BP_DIRECT	GO:0002052~positive regulation of neuroblast proliferation	4	3.10077519379845	6.469728340819677E-4	SOX2, NOTCH1, PAX6, GLI3	120	26	18082	23.18205128205128	0.5456625683995486	0.024645621398309954	0.023816687454642434
GOTERM_BP_DIRECT	GO:0009952~anterior/posterior pattern specification	6	4.651162790697675	8.688885564166079E-4	NEUROD1, BTG2, PAX6, CELSR1, GLI3, GLI2	120	112	18082	8.072321428571428	0.6534179076232907	0.03209621667490439	0.031016688468447396
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	12	9.30232558139535	9.025654495284482E-4	NOTCH1, CCND2, PRC1, LEF1, ENPP2, GAS1, HAS2, POU3F2, ETS1, EGFR, HES5, GLI2	120	542	18082	3.3361623616236162	0.6673698595125848	0.03235962596985819	0.03127123822189742
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	9	6.976744186046512	9.895300974959256E-4	SOX2, NOTCH1, CDK6, TSHZ3, LMX1A, SATB2, PAX6, SOX6, GLI3	120	308	18082	4.4030844155844155	0.7008572476283788	0.0326527013830712	0.03155445629963731
GOTERM_BP_DIRECT	GO:0021983~pituitary gland development	4	3.10077519379845	9.910992216354672E-4	TCF7L2, PAX6, ETS1, GLI2	120	30	18082	20.09111111111111	0.7014294558576238	0.0326527013830712	0.03155445629963731
GOTERM_BP_DIRECT	GO:0021537~telencephalon development	4	3.10077519379845	9.910992216354672E-4	SLC8A3, RFX4, HES5, GLI3	120	30	18082	20.09111111111111	0.7014294558576238	0.0326527013830712	0.03155445629963731
GOTERM_BP_DIRECT	GO:0048663~neuron fate commitment	4	3.10077519379845	0.001199266265579766	SOX2, NOTCH1, OLIG2, GLI3	120	32	18082	18.835416666666667	0.7684091139679783	0.038471199414256176	0.037177254232972745
GOTERM_BP_DIRECT	GO:0007224~smoothened signaling pathway	5	3.875968992248062	0.0012334653076542476	BOC, PAX6, HES5, GLI3, GLI2	120	71	18082	10.61150234741784	0.7778766207109027	0.03855369769309046	0.03725697775427445
GOTERM_BP_DIRECT	GO:0042472~inner ear morphogenesis	5	3.875968992248062	0.001299454262312777	SOX2, EYA1, MYO6, CHD7, CELSR1	120	72	18082	10.464120370370368	0.7950654929250369	0.03960086864398188	0.03826892802511128
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	5	3.875968992248062	0.0013678726198827927	BCAN, LMX1A, MDK, LEF1, GLI3	120	73	18082	10.320776255707763	0.8114850915293799	0.04066918838139327	0.03930131576151048
GOTERM_BP_DIRECT	GO:0048754~branching morphogenesis of an epithelial tube	4	3.10077519379845	0.0016936557529838964	SEMA5A, NOTCH1, GLI3, GLI2	120	36	18082	16.74259259259259	0.8733485776189834	0.04915634197350881	0.047503011357500714
GOTERM_BP_DIRECT	GO:0045747~positive regulation of Notch signaling pathway	4	3.10077519379845	0.0018343099586556131	SOX2, NOTCH1, EYA1, HES5	120	37	18082	16.29009009009009	0.8933365929574392	0.05200055440933005	0.05025156119293749
GOTERM_BP_DIRECT	GO:0045595~regulation of cell differentiation	4	3.10077519379845	0.0021369864703998666	HMGB2, POU3F2, HES5, GLI3	120	39	18082	15.454700854700853	0.9263015778901531	0.05920423880494176	0.0572129559575237
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	5	3.875968992248062	0.0028311009975814203	LMX1A, CHD7, ID3, CELSR1, GLI3	120	89	18082	8.465355805243444	0.9684444747809383	0.07669138035670559	0.0741119327811314
GOTERM_BP_DIRECT	GO:0035019~somatic stem cell population maintenance	4	3.10077519379845	0.003433002673441681	SOX2, TCF7L2, ZHX2, PRDM16	120	46	18082	13.102898550724637	0.9848844310224482	0.09097457084620454	0.0879147206372674
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	8	6.2015503875969	0.0036513405104471697	NOTCH1, TSHZ3, HEG1, CHD7, SOX6, GRIN2B, GLI3, GLI2	120	299	18082	4.0316610925306575	0.9884275724592397	0.09470178898372553	0.09151657704908012
GOTERM_BP_DIRECT	GO:0009953~dorsal/ventral pattern formation	4	3.10077519379845	0.0041075323605028686	GAS1, PAX6, GLI3, GLI2	120	49	18082	12.300680272108844	0.9933782365980385	0.1043142072386041	0.10080569001400791
GOTERM_BP_DIRECT	GO:0090162~establishment of epithelial cell polarity	3	2.3255813953488373	0.004263962603714908	FRMD4A, FRMD4B, HES5	120	15	18082	30.13666666666667	0.9945322253048462	0.10607694722303007	0.10250914177910536
GOTERM_BP_DIRECT	GO:0001942~hair follicle development	4	3.10077519379845	0.004857241001015033	TNFRSF19, DBI, CELSR1, EGFR	120	52	18082	11.59102564102564	0.9973558439022219	0.1184195356047465	0.11443659798391416
GOTERM_BP_DIRECT	GO:0003222~ventricular trabecula myocardium morphogenesis	3	2.3255813953488373	0.005475619399951872	NOTCH1, HEG1, CHD7	120	17	18082	26.591176470588238	0.9987605918478015	0.1308780401674771	0.1264760716302609
GOTERM_BP_DIRECT	GO:0042475~odontogenesis of dentin-containing tooth	4	3.10077519379845	0.008283700673483963	TCF7L2, LEF1, GLI3, GLI2	120	63	18082	9.567195767195766	0.9999605267464522	0.19418906001878752	0.18765768064161745
GOTERM_BP_DIRECT	GO:0048839~inner ear development	4	3.10077519379845	0.009410796887659735	SOX2, NEUROD1, MYO6, GLI3	120	66	18082	9.132323232323232	0.9999901307005129	0.2164483284161739	0.20916827799364465
GOTERM_BP_DIRECT	GO:0030902~hindbrain development	3	2.3255813953488373	0.010783990624102013	NEUROD1, PAX6, GLI2	120	24	18082	18.835416666666667	0.9999981807382806	0.239012446741461	0.23097347191258494
GOTERM_BP_DIRECT	GO:0048646~anatomical structure formation involved in morphogenesis	3	2.3255813953488373	0.010783990624102013	SOX2, GLI3, GLI2	120	24	18082	18.835416666666667	0.9999981807382806	0.239012446741461	0.23097347191258494
GOTERM_BP_DIRECT	GO:0097150~neuronal stem cell population maintenance	3	2.3255813953488373	0.011671722652941908	SOX2, NOTCH1, HES5	120	25	18082	18.082	0.9999993910400572	0.254068391320289	0.24552302294938513
GOTERM_BP_DIRECT	GO:0050680~negative regulation of epithelial cell proliferation	4	3.10077519379845	0.011921994086511624	SOX2, CDK6, GAS1, PAX6	120	72	18082	8.371296296296295	0.999999552789388	0.2549633472185556	0.2463878777879069
GOTERM_BP_DIRECT	GO:0007399~nervous system development	8	6.2015503875969	0.012382349820298805	ROBO2, SEMA5A, NEUROD1, DLG2, NRN1, OLIG2, NEUROG2, HES5	120	377	18082	3.1975243147656944	0.9999997466042154	0.260131538137826	0.2513822411208852
GOTERM_BP_DIRECT	GO:0035904~aorta development	3	2.3255813953488373	0.012590451804866067	CHD7, LOXL1, ADAMTS6	120	26	18082	17.38653846153846	0.9999998040089967	0.260131538137826	0.2513822411208852
GOTERM_BP_DIRECT	GO:0035295~tube development	2	1.550387596899225	0.013119311119537331	GLI3, GLI2	120	2	18082	150.68333333333334	0.999999897997835	0.26654067091193345	0.25757580831358295
GOTERM_BP_DIRECT	GO:0006816~calcium ion transport	5	3.875968992248062	0.014106624357252252	SLC8A3, SLC24A3, CACNA2D1, GRIN2B, RYR3	120	141	18082	5.34338061465721	0.9999999698902419	0.2763326390004504	0.26703843211036143
GOTERM_BP_DIRECT	GO:0007420~brain development	6	4.651162790697675	0.014150125277538497	ROBO2, CADM1, LMX1A, PAX6, HES5, GLI3	120	216	18082	4.1856481481481485	0.9999999714669873	0.2763326390004504	0.26703843211036143
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	4	3.10077519379845	0.01428134229452697	NOTCH1, SPATA13, ENPP2, PAX6	120	77	18082	7.827705627705628	0.9999999757406632	0.2763326390004504	0.26703843211036143
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	4	3.10077519379845	0.014782673838174597	SEMA5A, LEF1, HMGB2, ENPP2	120	78	18082	7.7273504273504265	0.999999986951586	0.27910088520607645	0.2697135707733864
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	9	6.976744186046512	0.014882327759142715	BCAN, MFAP4, CADM1, BOC, CDH12, HAS2, CELSR1, MFGE8, HES5	120	485	18082	2.7961855670103093	0.9999999884653042	0.27910088520607645	0.2697135707733864
GOTERM_BP_DIRECT	GO:0021522~spinal cord motor neuron differentiation	3	2.3255813953488373	0.015528250692379505	OLIG2, GLI3, GLI2	120	29	18082	15.58793103448276	0.9999999948147283	0.2868020847577366	0.27715574720640995
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	8	6.2015503875969	0.016436372609416106	CDK6, TESC, LEF1, HMGB2, PAWR, PAX6, BRCA1, EZR	120	399	18082	3.021219715956558	0.999999998316556	0.29904385389370497	0.288985775132719
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	6	4.651162790697675	0.017183951875640275	NOTCH1, CDK6, BRCA1, TEAD1, EGFR, GLI3	120	227	18082	3.982819383259912	0.9999999993337154	0.307080560696586	0.2967521743236902
GOTERM_BP_DIRECT	GO:0045739~positive regulation of DNA repair	3	2.3255813953488373	0.017633830392748993	EYA1, BRCA1, EGFR	120	31	18082	14.58225806451613	0.9999999996186953	0.307080560696586	0.2967521743236902
GOTERM_BP_DIRECT	GO:0045664~regulation of neuron differentiation	3	2.3255813953488373	0.017633830392748993	NEUROD1, EYA1, PAX6	120	31	18082	14.58225806451613	0.9999999996186953	0.307080560696586	0.2967521743236902
GOTERM_BP_DIRECT	GO:0016485~protein processing	4	3.10077519379845	0.01915045928628	ADAMTS2, PCSK6, RHBDL3, GLI3	120	86	18082	7.008527131782946	0.9999999999420148	0.31880620901288564	0.30808344070318233
GOTERM_BP_DIRECT	GO:0021776~smoothened signaling pathway involved in spinal cord motor neuron cell fate specification	2	1.550387596899225	0.01961482007872553	GLI3, GLI2	120	3	18082	100.45555555555555	0.9999999999674446	0.31880620901288564	0.30808344070318233
GOTERM_BP_DIRECT	GO:0021775~smoothened signaling pathway involved in ventral spinal cord interneuron specification	2	1.550387596899225	0.01961482007872553	GLI3, GLI2	120	3	18082	100.45555555555555	0.9999999999674446	0.31880620901288564	0.30808344070318233
GOTERM_BP_DIRECT	GO:2000974~negative regulation of pro-B cell differentiation	2	1.550387596899225	0.01961482007872553	NOTCH1, HES5	120	3	18082	100.45555555555555	0.9999999999674446	0.31880620901288564	0.30808344070318233
GOTERM_BP_DIRECT	GO:0021543~pallium development	2	1.550387596899225	0.01961482007872553	PAX6, GLI3	120	3	18082	100.45555555555555	0.9999999999674446	0.31880620901288564	0.30808344070318233
GOTERM_BP_DIRECT	GO:0007049~cell cycle	10	7.751937984496124	0.020145223168677326	CDK6, CCND2, PRC1, GAS1, KIF11, CLSPN, BRCA1, MKI67, SMC4, CDC14A	120	614	18082	2.4541259500542885	0.9999999999831682	0.32203979768758245	0.31120827044788524
GOTERM_BP_DIRECT	GO:0070588~calcium ion transmembrane transport	4	3.10077519379845	0.020342136523333755	SLC8A3, SLC24A3, CACNA2D1, RYR3	120	88	18082	6.849242424242425	0.9999999999868256	0.32203979768758245	0.31120827044788524
GOTERM_BP_DIRECT	GO:0051017~actin filament bundle assembly	3	2.3255813953488373	0.022182819351734717	LIMA1, PAWR, EZR	120	35	18082	12.915714285714285	0.9999999999986693	0.3422893264527167	0.33077672400434804
GOTERM_BP_DIRECT	GO:0048589~developmental growth	3	2.3255813953488373	0.022182819351734717	GAS1, GLI3, GLI2	120	35	18082	12.915714285714285	0.9999999999986693	0.3422893264527167	0.33077672400434804
GOTERM_BP_DIRECT	GO:0030879~mammary gland development	3	2.3255813953488373	0.025877355242627298	LEF1, GLI3, GLI2	120	38	18082	11.896052631578947	0.9999999999999868	0.3847977292667475	0.37185539382791516
GOTERM_BP_DIRECT	GO:0035088~establishment or maintenance of apical/basal cell polarity	2	1.550387596899225	0.02606793343737706	EYA1, EZR	120	4	18082	75.34166666666667	0.9999999999999896	0.3847977292667475	0.37185539382791516
GOTERM_BP_DIRECT	GO:0007442~hindgut morphogenesis	2	1.550387596899225	0.02606793343737706	GLI3, GLI2	120	4	18082	75.34166666666667	0.9999999999999896	0.3847977292667475	0.37185539382791516
GOTERM_BP_DIRECT	GO:0051897~positive regulation of protein kinase B signaling	4	3.10077519379845	0.026200337595685023	SEMA5A, TCF7L2, IGFBP5, EGFR	120	97	18082	6.213745704467353	0.9999999999999912	0.3847977292667475	0.37185539382791516
GOTERM_BP_DIRECT	GO:0040018~positive regulation of multicellular organism growth	3	2.3255813953488373	0.02980245243460349	CHD7, EZR, POU3F2	120	41	18082	11.025609756097563	0.9999999999999999	0.4324903514021626	0.4179439162852727
GOTERM_BP_DIRECT	GO:0045666~positive regulation of neuron differentiation	4	3.10077519379845	0.030555666296512244	SOX2, NEUROD1, NEUROG2, GLI2	120	103	18082	5.851779935275081	1.0	0.4382042025346874	0.4234655870269579
GOTERM_BP_DIRECT	GO:0001662~behavioral fear response	3	2.3255813953488373	0.031160263832682028	MDK, DBI, GRIN2B	120	42	18082	10.76309523809524	1.0	0.4416786233958069	0.42682314877790034
GOTERM_BP_DIRECT	GO:0050434~positive regulation of viral transcription	2	1.550387596899225	0.032478925577943504	NOTCH1, MDFIC	120	5	18082	60.273333333333326	1.0	0.4499069349944674	0.43477470830474374
GOTERM_BP_DIRECT	GO:0045063~T-helper 1 cell differentiation	2	1.550387596899225	0.032478925577943504	LEF1, GADD45G	120	5	18082	60.273333333333326	1.0	0.4499069349944674	0.43477470830474374
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	4	3.10077519379845	0.03365790833789879	NOTCH1, NRN1, PAX6, ADCY1	120	107	18082	5.6330218068535824	1.0	0.46099989060560254	0.44549456204544696
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	4	3.10077519379845	0.03445815835838885	LMX1A, MYO6, CHD7, CELSR1	120	108	18082	5.580864197530864	1.0	0.46671661154306676	0.4510190060686896
GOTERM_BP_DIRECT	GO:0030514~negative regulation of BMP signaling pathway	3	2.3255813953488373	0.0368287899815762	TCF7L2, NOTCH1, HTRA1	120	46	18082	9.82717391304348	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	4	3.10077519379845	0.03860652159092667	SOX2, IGFBP5, LEF1, GLI2	120	113	18082	5.333923303834808	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:1901142~insulin metabolic process	2	1.550387596899225	0.03884806912355388	TCF7L2, PAX6	120	6	18082	50.227777777777774	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:0007221~positive regulation of transcription of Notch receptor target	2	1.550387596899225	0.03884806912355388	NOTCH1, MAML3	120	6	18082	50.227777777777774	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:0042471~ear morphogenesis	2	1.550387596899225	0.03884806912355388	EYA1, CHD7	120	6	18082	50.227777777777774	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:0021696~cerebellar cortex morphogenesis	2	1.550387596899225	0.03884806912355388	RFX4, GLI2	120	6	18082	50.227777777777774	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:1990035~calcium ion import into cell	2	1.550387596899225	0.03884806912355388	SLC8A3, PAWR	120	6	18082	50.227777777777774	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:0045596~negative regulation of cell differentiation	4	3.10077519379845	0.03946545332898371	SOX2, NOTCH1, GLI3, HOPX	120	114	18082	5.287134502923976	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:0048286~lung alveolus development	3	2.3255813953488373	0.03980033027232698	SOX2, IGFBP5, HOPX	120	48	18082	9.417708333333334	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:0001657~ureteric bud development	3	2.3255813953488373	0.03980033027232698	ROBO2, EYA1, TSHZ3	120	48	18082	9.417708333333334	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:0001658~branching involved in ureteric bud morphogenesis	3	2.3255813953488373	0.03980033027232698	ADAMTS16, EYA1, GLI3	120	48	18082	9.417708333333334	1.0	0.4803624019996692	0.4642058322851602
GOTERM_BP_DIRECT	GO:0001755~neural crest cell migration	3	2.3255813953488373	0.041319172735055976	SEMA5A, LEF1, PAX6	120	49	18082	9.225510204081633	1.0	0.48350300663820367	0.46724080543052005
GOTERM_BP_DIRECT	GO:0060291~long-term synaptic potentiation	3	2.3255813953488373	0.041319172735055976	SLC8A3, DBI, GRIN2B	120	49	18082	9.225510204081633	1.0	0.48350300663820367	0.46724080543052005
GOTERM_BP_DIRECT	GO:0021549~cerebellum development	3	2.3255813953488373	0.04285959804185583	NEUROD1, LMX1A, SSTR2	120	50	18082	9.041	1.0	0.48350300663820367	0.46724080543052005
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	3	2.3255813953488373	0.04285959804185583	SLC8A3, IGFBP5, EZR	120	50	18082	9.041	1.0	0.48350300663820367	0.46724080543052005
GOTERM_BP_DIRECT	GO:0007611~learning or memory	3	2.3255813953488373	0.04442126162560121	DBI, GRIN2B, EGFR	120	51	18082	8.863725490196078	1.0	0.48350300663820367	0.46724080543052005
GOTERM_BP_DIRECT	GO:0003209~cardiac atrium morphogenesis	2	1.550387596899225	0.0451756349436647	NOTCH1, HEG1	120	7	18082	43.05238095238095	1.0	0.48350300663820367	0.46724080543052005
GOTERM_BP_DIRECT	GO:0021902~commitment of neuronal cell to specific neuron type in forebrain	2	1.550387596899225	0.0451756349436647	SATB2, PAX6	120	7	18082	43.05238095238095	1.0	0.48350300663820367	0.46724080543052005
